SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
41-4012	Content	48.388900555	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Process	52.250272476	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Resource management	31.406308593	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Social	57.221780159	1409550	Sales and related	55730	1	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Systems and complex problem solving	44.842027859	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	Technical	11.24889702	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-9011	Content	45.266050112	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	Process	51.216033355	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	Resource management	23.940050599	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	Social	50.655247782	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	Systems and complex problem solving	37.443316433	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	Technical	18.418185195	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9012	Content	29.289462551	4460	Sales and related	27530	3	Models	1	1
41-9012	Process	28.326050788	4460	Sales and related	27530	3	Models	1	1
41-9012	Resource management	20.353453386	4460	Sales and related	27530	3	Models	1	1
41-9012	Social	32.386300067	4460	Sales and related	27530	3	Models	1	1
41-9012	Systems and complex problem solving	26.369913185	4460	Sales and related	27530	3	Models	1	1
41-9012	Technical	5.2226014395	4460	Sales and related	27530	3	Models	1	1
41-9021	Content	52.633990333	38810	Sales and related	56860	3	Real Estate Brokers	4	1
41-9021	Process	55.13741405	38810	Sales and related	56860	3	Real Estate Brokers	4	1
41-9021	Resource management	37.965624317	38810	Sales and related	56860	2	Real Estate Brokers	4	1
41-9021	Social	54.691687345	38810	Sales and related	56860	1	Real Estate Brokers	4	1
41-9021	Systems and complex problem solving	47.516759205	38810	Sales and related	56860	3	Real Estate Brokers	4	1
41-9021	Technical	13.463540176	38810	Sales and related	56860	3	Real Estate Brokers	4	1
41-9022	Content	51.943827833	151700	Sales and related	43370	1	Real Estate Sales Agents	3	1
41-9022	Process	52.563374197	151700	Sales and related	43370	2	Real Estate Sales Agents	3	1
41-9022	Resource management	39.630877408	151700	Sales and related	43370	0	Real Estate Sales Agents	3	1
41-9022	Social	60.903949299	151700	Sales and related	43370	0	Real Estate Sales Agents	3	1
41-9022	Systems and complex problem solving	51.385534639	151700	Sales and related	43370	1	Real Estate Sales Agents	3	1
41-9022	Technical	17.336873673	151700	Sales and related	43370	3	Real Estate Sales Agents	3	1
41-9031	Content	61.854949527	72200	Sales and related	97650	0	Sales Engineers	4	1
41-9031	Process	60.359090279	72200	Sales and related	97650	1	Sales Engineers	4	1
41-9031	Resource management	46.697111853	72200	Sales and related	97650	1	Sales Engineers	4	1
41-9031	Social	64.260525319	72200	Sales and related	97650	0	Sales Engineers	4	1
41-9031	Systems and complex problem solving	63.074975109	72200	Sales and related	97650	0	Sales Engineers	4	1
41-9031	Technical	26.347411691	72200	Sales and related	97650	1	Sales Engineers	4	1
41-9041	Content	41.525407383	226730	Sales and related	23530	1	Telemarketers	2	1
41-9041	Process	34.098636378	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Resource management	12.345097377	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Social	47.297008092	226730	Sales and related	23530	0	Telemarketers	2	1
41-9041	Systems and complex problem solving	25.558402323	226730	Sales and related	23530	3	Telemarketers	2	1
41-9041	Technical	4.5775607497	226730	Sales and related	23530	3	Telemarketers	2	1
41-9091	Content	38.512685034	7510	Sales and related	22210	2	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Process	45.97041673	7510	Sales and related	22210	1	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Resource management	35.664057864	7510	Sales and related	22210	0	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Social	55.206364769	7510	Sales and related	22210	0	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Systems and complex problem solving	40.538816859	7510	Sales and related	22210	1	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
41-9091	Technical	6.8956908004	7510	Sales and related	22210	3	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers	2	1
43-0000	Content	45.934911869	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Process	47.762304565	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Resource management	31.272745159	21846420	Office and administrative support	33200	3	Office and administrative support		2
43-0000	Social	45.911784564	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Systems and complex problem solving	41.464941917	21846420	Office and administrative support	33200	2	Office and administrative support		2
43-0000	Technical	12.870533126	21846420	Office and administrative support	33200	3	Office and administrative support		2
43-1011	Content	51.589698861	1424450	Office and administrative support	52630	1	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Process	64.715264359	1424450	Office and administrative support	52630	0	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Resource management	53.851157996	1424450	Office and administrative support	52630	0	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Social	62.642669526	1424450	Office and administrative support	52630	0	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Systems and complex problem solving	54.065788226	1424450	Office and administrative support	52630	0	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-1011	Technical	18.287298731	1424450	Office and administrative support	52630	2	First-Line Supervisors of Office and Administrative Support Workers	3	1
43-2011	Content	39.312277143	100500	Office and administrative support	27440	2	Switchboard Operators, Including Answering Service	2	1
43-2011	Process	41.917236006	100500	Office and administrative support	27440	3	Switchboard Operators, Including Answering Service	2	1
43-2011	Resource management	20.360249336	100500	Office and administrative support	27440	3	Switchboard Operators, Including Answering Service	2	1
43-2011	Social	41.121241039	100500	Office and administrative support	27440	2	Switchboard Operators, Including Answering Service	2	1
43-2011	Systems and complex problem solving	34.635183226	100500	Office and administrative support	27440	3	Switchboard Operators, Including Answering Service	2	1
43-2011	Technical	10.901805812	100500	Office and administrative support	27440	3	Switchboard Operators, Including Answering Service	2	1
43-2021	Content	40.400825121	9750	Office and administrative support	35880	1	Telephone Operators	2	1
43-2021	Process	41.403078029	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	Resource management	24.503173882	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	Social	42.649928173	9750	Office and administrative support	35880	1	Telephone Operators	2	1
43-2021	Systems and complex problem solving	34.078785871	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	Technical	8.028411427	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-3011	Content	50.003640744	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3011	Process	48.838734365	318970	Office and administrative support	34440	1	Bill and Account Collectors	2	1
43-3011	Resource management	24.269560226	318970	Office and administrative support	34440	3	Bill and Account Collectors	2	1
43-3011	Social	52.994442393	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3011	Systems and complex problem solving	43.29018569	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3011	Technical	5.7746957584	318970	Office and administrative support	34440	3	Bill and Account Collectors	2	1
43-3021	Content	43.372256283	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	Process	44.983361271	491070	Office and administrative support	35050	2	Billing and Posting Clerks	2	1
43-3021	Resource management	22.380951979	491070	Office and administrative support	35050	3	Billing and Posting Clerks	2	1
43-3021	Social	41.643574551	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	Systems and complex problem solving	38.304871521	491070	Office and administrative support	35050	2	Billing and Posting Clerks	2	1
43-3021	Technical	9.5400623109	491070	Office and administrative support	35050	3	Billing and Posting Clerks	2	1
43-3031	Content	49.098345161	1580220	Office and administrative support	37250	2	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Process	50.437415353	1580220	Office and administrative support	37250	2	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Resource management	38.895421475	1580220	Office and administrative support	37250	1	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Social	44.703122844	1580220	Office and administrative support	37250	2	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Systems and complex problem solving	41.702962921	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	Technical	8.0536286582	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3041	Content	44.820757201	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
43-3041	Process	44.33890086	17650	Office and administrative support	25860	2	Gaming Cage Workers	2	1
43-3041	Resource management	24.506406447	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	Social	46.232412953	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
43-3041	Systems and complex problem solving	32.556502728	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	Technical	7.8136572164	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3051	Content	47.66657507	166700	Office and administrative support	41000	0	Payroll and Timekeeping Clerks	2	1
43-3051	Process	49.391072514	166700	Office and administrative support	41000	0	Payroll and Timekeeping Clerks	2	1
43-3051	Resource management	30.27696838	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	Social	45.077260821	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3051	Systems and complex problem solving	41.427774629	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3051	Technical	3.9707532644	166700	Office and administrative support	41000	3	Payroll and Timekeeping Clerks	2	1
43-3061	Content	50.130777429	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	Process	53.591912044	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	Resource management	43.261489723	71470	Office and administrative support	40600	0	Procurement Clerks	3	1
43-3061	Social	49.037874622	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	Systems and complex problem solving	46.387397703	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	Technical	9.5544201579	71470	Office and administrative support	40600	3	Procurement Clerks	3	1
43-3071	Content	46.435108595	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	Process	48.034349153	498460	Office and administrative support	26410	1	Tellers	2	1
43-3071	Resource management	24.51641628	498460	Office and administrative support	26410	3	Tellers	2	1
43-3071	Social	45.334170873	498460	Office and administrative support	26410	1	Tellers	2	1
43-3071	Systems and complex problem solving	40.889280928	498460	Office and administrative support	26410	1	Tellers	2	1
43-3071	Technical	8.800316952	498460	Office and administrative support	26410	3	Tellers	2	1
43-4011	Content	50.491370761	57490	Office and administrative support	48180	1	Brokerage Clerks	3	1
43-4011	Process	51.730062455	57490	Office and administrative support	48180	2	Brokerage Clerks	3	1
43-4011	Resource management	36.399059239	57490	Office and administrative support	48180	1	Brokerage Clerks	3	1
43-4011	Social	45.528274178	57490	Office and administrative support	48180	2	Brokerage Clerks	3	1
43-4011	Systems and complex problem solving	45.05537265	57490	Office and administrative support	48180	2	Brokerage Clerks	3	1
43-4011	Technical	8.2414794676	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4021	Content	50.782156887	7320	Office and administrative support	35320	0	Correspondence Clerks	2	1
43-4021	Process	48.299021824	7320	Office and administrative support	35320	1	Correspondence Clerks	2	1
43-4021	Resource management	29.648530942	7320	Office and administrative support	35320	2	Correspondence Clerks	2	1
43-4021	Social	48.375638816	7320	Office and administrative support	35320	0	Correspondence Clerks	2	1
43-4021	Systems and complex problem solving	46.606197823	7320	Office and administrative support	35320	0	Correspondence Clerks	2	1
43-4021	Technical	8.7970755277	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4031	Content	49.247438475	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	Process	47.823010289	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	Resource management	32.651903252	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	Social	45.446415238	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	Systems and complex problem solving	39.929300626	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	Technical	10.943613845	130190	Office and administrative support	35850	3	Court, Municipal, and License Clerks	2	1
43-4041	Content	47.879884648	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Process	50.401040679	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Resource management	28.747321093	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Social	47.329468403	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Systems and complex problem solving	45.403493222	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	Technical	1.2956412436	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4051	Content	48.999104875	2595990	Office and administrative support	31720	2	Customer Service Representatives	3	1
43-4051	Process	54.265474147	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	Resource management	32.815521717	2595990	Office and administrative support	31720	2	Customer Service Representatives	3	1
43-4051	Social	56.238626879	2595990	Office and administrative support	31720	0	Customer Service Representatives	3	1
43-4051	Systems and complex problem solving	47.246774254	2595990	Office and administrative support	31720	2	Customer Service Representatives	3	1
43-4051	Technical	8.3273048533	2595990	Office and administrative support	31720	3	Customer Service Representatives	3	1
43-4061	Content	53.755374918	130420	Office and administrative support	43170	0	Eligibility Interviewers, Government Programs	3	1
43-4061	Process	50.711298984	130420	Office and administrative support	43170	2	Eligibility Interviewers, Government Programs	3	1
43-4061	Resource management	31.992191383	130420	Office and administrative support	43170	2	Eligibility Interviewers, Government Programs	3	1
43-4061	Social	53.147120964	130420	Office and administrative support	43170	0	Eligibility Interviewers, Government Programs	3	1
43-4061	Systems and complex problem solving	46.451022277	130420	Office and administrative support	43170	2	Eligibility Interviewers, Government Programs	3	1
43-4061	Technical	4.0839552153	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4071	Content	40.772043406	140560	Office and administrative support	27850	1	File Clerks	2	1
43-4071	Process	43.126298065	140560	Office and administrative support	27850	2	File Clerks	2	1
43-4071	Resource management	30.618170525	140560	Office and administrative support	27850	2	File Clerks	2	1
43-4071	Social	40.136440204	140560	Office and administrative support	27850	2	File Clerks	2	1
43-4071	Systems and complex problem solving	38.166437009	140560	Office and administrative support	27850	2	File Clerks	2	1
43-4071	Technical	13.031036611	140560	Office and administrative support	27850	3	File Clerks	2	1
43-4081	Content	42.667157336	243210	Office and administrative support	21040	1	Hotel, Motel, and Resort Desk Clerks	2	1
43-4081	Process	47.212506095	243210	Office and administrative support	21040	1	Hotel, Motel, and Resort Desk Clerks	2	1
43-4081	Resource management	30.05643833	243210	Office and administrative support	21040	2	Hotel, Motel, and Resort Desk Clerks	2	1
43-4081	Social	51.002728739	243210	Office and administrative support	21040	0	Hotel, Motel, and Resort Desk Clerks	2	1
43-4081	Systems and complex problem solving	42.774512525	243210	Office and administrative support	21040	1	Hotel, Motel, and Resort Desk Clerks	2	1
43-4081	Technical	10.067336952	243210	Office and administrative support	21040	3	Hotel, Motel, and Resort Desk Clerks	2	1
43-4111	Content	45.253347113	184050	Office and administrative support	31410	0	Interviewers, Except Eligibility and Loan	2	1
43-4111	Process	48.016818705	184050	Office and administrative support	31410	1	Interviewers, Except Eligibility and Loan	2	1
43-4111	Resource management	25.800418767	184050	Office and administrative support	31410	3	Interviewers, Except Eligibility and Loan	2	1
43-4111	Social	48.400043292	184050	Office and administrative support	31410	0	Interviewers, Except Eligibility and Loan	2	1
43-4111	Systems and complex problem solving	40.383020206	184050	Office and administrative support	31410	1	Interviewers, Except Eligibility and Loan	2	1
43-4111	Technical	10.765834925	184050	Office and administrative support	31410	3	Interviewers, Except Eligibility and Loan	2	1
43-4121	Content	43.848806079	100090	Office and administrative support	24480	0	Library Assistants, Clerical	2	1
43-4121	Process	45.185848313	100090	Office and administrative support	24480	2	Library Assistants, Clerical	2	1
43-4121	Resource management	35.991831953	100090	Office and administrative support	24480	0	Library Assistants, Clerical	2	1
43-4121	Social	45.665460874	100090	Office and administrative support	24480	1	Library Assistants, Clerical	2	1
43-4121	Systems and complex problem solving	36.074757423	100090	Office and administrative support	24480	2	Library Assistants, Clerical	2	1
43-4121	Technical	13.759069402	100090	Office and administrative support	24480	3	Library Assistants, Clerical	2	1
43-4131	Content	55.245453946	216380	Office and administrative support	37710	0	Loan Interviewers and Clerks	3	1
43-4131	Process	55.42607113	216380	Office and administrative support	37710	1	Loan Interviewers and Clerks	3	1
43-4131	Resource management	28.4686439	216380	Office and administrative support	37710	3	Loan Interviewers and Clerks	3	1
43-4131	Social	52.409230824	216380	Office and administrative support	37710	0	Loan Interviewers and Clerks	3	1
43-4131	Systems and complex problem solving	51.425137428	216380	Office and administrative support	37710	1	Loan Interviewers and Clerks	3	1
43-4131	Technical	13.399549568	216380	Office and administrative support	37710	3	Loan Interviewers and Clerks	3	1
43-4141	Content	49.260731457	48970	Office and administrative support	34880	0	New Accounts Clerks	2	1
43-4141	Process	49.355354556	48970	Office and administrative support	34880	0	New Accounts Clerks	2	1
43-4141	Resource management	23.424977037	48970	Office and administrative support	34880	3	New Accounts Clerks	2	1
43-4141	Social	49.052014421	48970	Office and administrative support	34880	0	New Accounts Clerks	2	1
43-4141	Systems and complex problem solving	42.170691902	48970	Office and administrative support	34880	1	New Accounts Clerks	2	1
43-4141	Technical	9.2402560309	48970	Office and administrative support	34880	3	New Accounts Clerks	2	1
43-4151	Content	49.533417283	185890	Office and administrative support	32330	0	Order Clerks	2	1
43-4151	Process	49.142882308	185890	Office and administrative support	32330	0	Order Clerks	2	1
43-4151	Resource management	29.925480824	185890	Office and administrative support	32330	2	Order Clerks	2	1
43-4151	Social	50.190919094	185890	Office and administrative support	32330	0	Order Clerks	2	1
43-4151	Systems and complex problem solving	42.467419318	185890	Office and administrative support	32330	1	Order Clerks	2	1
43-4151	Technical	13.832569998	185890	Office and administrative support	32330	3	Order Clerks	2	1
43-4161	Content	49.583020165	138910	Office and administrative support	38100	1	Human Resources Assistants, Except Payroll and Timekeeping	3	1
43-4161	Process	49.541234999	138910	Office and administrative support	38100	3	Human Resources Assistants, Except Payroll and Timekeeping	3	1
43-4161	Resource management	27.954306672	138910	Office and administrative support	38100	3	Human Resources Assistants, Except Payroll and Timekeeping	3	1
43-4161	Social	47.833961403	138910	Office and administrative support	38100	2	Human Resources Assistants, Except Payroll and Timekeeping	3	1
43-4161	Systems and complex problem solving	43.515127837	138910	Office and administrative support	38100	3	Human Resources Assistants, Except Payroll and Timekeeping	3	1
43-4161	Technical	10.558549451	138910	Office and administrative support	38100	3	Human Resources Assistants, Except Payroll and Timekeeping	3	1
43-4171	Content	43.237331959	975890	Office and administrative support	27300	1	Receptionists and Information Clerks	2	1
43-4171	Process	45.885269584	975890	Office and administrative support	27300	1	Receptionists and Information Clerks	2	1
43-4171	Resource management	30.025267794	975890	Office and administrative support	27300	2	Receptionists and Information Clerks	2	1
43-4171	Social	47.295349875	975890	Office and administrative support	27300	0	Receptionists and Information Clerks	2	1
43-4171	Systems and complex problem solving	39.028484285	975890	Office and administrative support	27300	2	Receptionists and Information Clerks	2	1
43-4171	Technical	7.7005794021	975890	Office and administrative support	27300	3	Receptionists and Information Clerks	2	1
43-4181	Content	46.564624708	138810	Office and administrative support	35170	0	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Process	50.951518512	138810	Office and administrative support	35170	0	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Resource management	28.462889973	138810	Office and administrative support	35170	2	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Social	53.835925196	138810	Office and administrative support	35170	0	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Systems and complex problem solving	45.895964863	138810	Office and administrative support	35170	0	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-4181	Technical	13.024757752	138810	Office and administrative support	35170	3	Reservation and Transportation Ticket Agents and Travel Clerks	2	1
43-5011	Content	45.040810901	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Process	51.184585822	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Resource management	38.373617245	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Social	51.385526751	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Systems and complex problem solving	48.701894275	81120	Office and administrative support	41870	0	Cargo and Freight Agents	2	1
43-5011	Technical	9.9355351287	81120	Office and administrative support	41870	3	Cargo and Freight Agents	2	1
43-5021	Content	39.900856138	73180	Office and administrative support	27280	2	Couriers and Messengers	2	1
43-5021	Process	42.273608384	73180	Office and administrative support	27280	2	Couriers and Messengers	2	1
43-5021	Resource management	32.568818463	73180	Office and administrative support	27280	1	Couriers and Messengers	2	1
43-5021	Social	42.806272284	73180	Office and administrative support	27280	1	Couriers and Messengers	2	1
43-5021	Systems and complex problem solving	39.751334726	73180	Office and administrative support	27280	1	Couriers and Messengers	2	1
43-5021	Technical	20.435856411	73180	Office and administrative support	27280	2	Couriers and Messengers	2	1
43-5031	Content	50.225742118	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Process	54.897340876	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Resource management	37.535923889	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Social	53.854100198	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Systems and complex problem solving	46.158290425	95630	Office and administrative support	38010	0	Police, Fire, and Ambulance Dispatchers	2	1
43-5031	Technical	22.804643041	95630	Office and administrative support	38010	2	Police, Fire, and Ambulance Dispatchers	2	1
43-5032	Content	48.517153545	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Process	54.302725616	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Resource management	38.839477627	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Social	52.658270428	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Systems and complex problem solving	49.695070178	196940	Office and administrative support	37150	0	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5032	Technical	13.14243062	196940	Office and administrative support	37150	3	Dispatchers, Except Police, Fire, and Ambulance	2	1
43-5041	Content	39.49044165	34970	Office and administrative support	38510	2	Meter Readers, Utilities	2	1
43-5041	Process	44.347987827	34970	Office and administrative support	38510	2	Meter Readers, Utilities	2	1
43-5041	Resource management	35.126442971	34970	Office and administrative support	38510	1	Meter Readers, Utilities	2	1
43-5041	Social	43.461355941	34970	Office and administrative support	38510	1	Meter Readers, Utilities	2	1
43-5041	Systems and complex problem solving	42.126738392	34970	Office and administrative support	38510	1	Meter Readers, Utilities	2	1
43-5041	Technical	32.759999989	34970	Office and administrative support	38510	1	Meter Readers, Utilities	2	1
43-5051	Content	42.946300202	78660	Office and administrative support	56790	1	Postal Service Clerks	2	1
43-5051	Process	44.041157811	78660	Office and administrative support	56790	2	Postal Service Clerks	2	1
43-5051	Resource management	34.401415735	78660	Office and administrative support	56790	1	Postal Service Clerks	2	1
43-5051	Social	42.187443726	78660	Office and administrative support	56790	1	Postal Service Clerks	2	1
43-5051	Systems and complex problem solving	36.459139852	78660	Office and administrative support	56790	2	Postal Service Clerks	2	1
43-5051	Technical	16.528276589	78660	Office and administrative support	56790	3	Postal Service Clerks	2	1
43-5052	Content	34.793336467	315950	Office and administrative support	58280	3	Postal Service Mail Carriers	2	1
43-5052	Process	37.074459878	315950	Office and administrative support	58280	3	Postal Service Mail Carriers	2	1
43-5052	Resource management	22.58104094	315950	Office and administrative support	58280	3	Postal Service Mail Carriers	2	1
43-5052	Social	35.348082772	315950	Office and administrative support	58280	3	Postal Service Mail Carriers	2	1
43-5052	Systems and complex problem solving	34.321463996	315950	Office and administrative support	58280	3	Postal Service Mail Carriers	2	1
43-5052	Technical	13.15339811	315950	Office and administrative support	58280	3	Postal Service Mail Carriers	2	1
43-5053	Content	37.208962656	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Process	44.58831973	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Resource management	21.662323248	109930	Office and administrative support	56740	3	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Social	40.945764015	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Systems and complex problem solving	34.404933148	109930	Office and administrative support	56740	3	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5053	Technical	21.361516706	109930	Office and administrative support	56740	2	Postal Service Mail Sorters, Processors, and Processing Machine Operators	2	1
43-5061	Content	49.632090211	309110	Office and administrative support	46150	1	Production, Planning, and Expediting Clerks	3	1
43-5061	Process	52.009876734	309110	Office and administrative support	46150	2	Production, Planning, and Expediting Clerks	3	1
43-5061	Resource management	43.471579802	309110	Office and administrative support	46150	0	Production, Planning, and Expediting Clerks	3	1
43-5061	Social	48.088381394	309110	Office and administrative support	46150	1	Production, Planning, and Expediting Clerks	3	1
43-5061	Systems and complex problem solving	47.457264932	309110	Office and administrative support	46150	2	Production, Planning, and Expediting Clerks	3	1
43-5061	Technical	16.967174269	309110	Office and administrative support	46150	3	Production, Planning, and Expediting Clerks	3	1
43-5071	Content	39.165284924	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Process	43.54207437	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Resource management	31.483289658	674820	Office and administrative support	30450	1	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Social	40.565343633	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Systems and complex problem solving	37.832210659	674820	Office and administrative support	30450	2	Shipping, Receiving, and Traffic Clerks	2	1
43-5071	Technical	17.1770794	674820	Office and administrative support	30450	3	Shipping, Receiving, and Traffic Clerks	2	1
43-5081	Content	35.397091924	1934060	Office and administrative support	23220	3	Stock Clerks and Order Fillers	2	1
43-5081	Process	38.039281425	1934060	Office and administrative support	23220	3	Stock Clerks and Order Fillers	2	1
43-5081	Resource management	26.901618841	1934060	Office and administrative support	23220	2	Stock Clerks and Order Fillers	2	1
43-5081	Social	38.76558924	1934060	Office and administrative support	23220	2	Stock Clerks and Order Fillers	2	1
43-5081	Systems and complex problem solving	31.487901006	1934060	Office and administrative support	23220	3	Stock Clerks and Order Fillers	2	1
43-5081	Technical	11.215672588	1934060	Office and administrative support	23220	3	Stock Clerks and Order Fillers	2	1
43-5111	Content	45.618571599	69360	Office and administrative support	28690	0	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	2	1
